word,pos
sino,ADJ
-,PUNCT
atrial,ADJ
tissue,NOUN
from,ADP
rabbit,NOUN
heart,NOUN
",",PUNCT
caused,VERB
a,DET
reduction,NOUN
in,ADP
action,NOUN
potential,NOUN
(,PUNCT
AP,PROPN
),PUNCT
spike,VERB
frequency,NOUN
(,PUNCT
recorded,VERB
by,ADP
KCl,PROPN
microelectrodes,NOUN
),PUNCT
starting,VERB
at,ADP
doses,NOUN
of,ADP
5,NUM
X,PROPN
10(-6,NUM
),PUNCT
M.,PROPN
Bepridil,PROPN
at,ADP
a,DET
dose,NOUN
of,ADP
5,NUM
X,PROPN
10(-6,NUM
),PUNCT
In,ADP
vivo,ADJ
injection,NOUN
of,ADP
bepridil,NOUN
at,ADP
a,DET
dose,NOUN
of,ADP
5,NUM
mg,PROPN
/,SYM
kg,PROPN
(,PUNCT
i.v,PROPN
.,PUNCT
),PUNCT
It,PRON
is,VERB
concluded,VERB
that,ADP
bepridil,NOUN
reduces,VERB
heart,NOUN
rate,NOUN
by,ADP
acting,VERB
directly,ADV
on,ADP
the,DET
sinus,ADJ
node,NOUN
.,PUNCT
This,DET
effect,NOUN
",",PUNCT
which,ADJ
results,VERB
in,ADP
a,DET
flattening,NOUN
of,ADP
the,DET
phase,NOUN
0,NUM
and,CCONJ
phase,NOUN
4,NUM
slope,NOUN
",",PUNCT
together,ADV
with,ADP
a,DET
longer,ADV
AP,PROPN
duration,NOUN
",",PUNCT
may,VERB
be,VERB
due,ADJ
to,ADP
an,DET
increase,NOUN
in,ADP
the,DET
time,NOUN
constants,NOUN
of,ADP
slow,ADJ
inward,NOUN
ionic,ADJ
currents,NOUN
(,PUNCT
already,ADV
demonstrated,VERB
elsewhere,ADV
),PUNCT
",",PUNCT
but,CCONJ
also,ADV
to,ADP
an,DET
increased,VERB
time,NOUN
constant,ADJ
for,ADP
deactivation,NOUN
of,ADP
the,DET
outward,ADJ
potassium,NOUN
current,ADJ
(,PUNCT
Ip,PROPN
),PUNCT
.,PUNCT
Hepatitis,PROPN
and,CCONJ
renal,ADJ
tubular,ADJ
acidosis,NOUN
after,ADP
anesthesia,NOUN
with,ADP
methoxyflurane,NOUN
.,PUNCT
A,DET
69-year,NUM
-,PUNCT
old,ADJ
man,NOUN
operated,VERB
for,ADP
acute,ADJ
cholecystitis,NOUN
under,ADP
methoxyflurane,NOUN
anesthesia,NOUN
developed,VERB
postoperatively,ADV
a,DET
hepatic,ADJ
insufficiency,NOUN
syndrome,NOUN
and,CCONJ
renal,ADJ
tubular,ADJ
acidosis,NOUN
.,PUNCT
Massive,ADJ
bleeding,NOUN
appeared,VERB
during,ADP
surgery,NOUN
which,ADJ
lasted,VERB
for,ADP
six,NUM
hours,NOUN
.,PUNCT
Pituitary,ADJ
response,NOUN
to,ADP
luteinizing,VERB
hormone,NOUN
-,PUNCT
releasing,VERB
hormone,NOUN
during,ADP
haloperidol,NOUN
-,PUNCT
induced,VERB
hyperprolactinemia,NOUN
.,PUNCT
The,DET
effects,NOUN
of,ADP
a,DET
6-hour,NUM
infusion,NOUN
with,ADP
haloperidol,NOUN
on,ADP
serum,NOUN
prolactin,NOUN
and,CCONJ
luteinizing,VERB
hormone,NOUN
(,PUNCT
LH,PROPN
),PUNCT
Control,NOUN
patients,NOUN
received,VERB
infusions,NOUN
of,ADP
0.9%,NUM
NaCl,PROPN
solution,NOUN
.,PUNCT
During,ADP
the,DET
course,NOUN
of,ADP
haloperidol,NOUN
infusions,NOUN
",",PUNCT
significant,ADJ
hyperprolactinemia,NOUN
was,VERB
found,VERB
",",PUNCT
together,ADV
with,ADP
an,DET
abolished,ADJ
pituitary,NOUN
response,NOUN
to,ADP
LH,PROPN
-,PUNCT
RH,PROPN
",",PUNCT
as,ADP
compared,VERB
with,ADP
responses,NOUN
of,ADP
control,NOUN
subjects,NOUN
.,PUNCT
Antirifampicin,PROPN
antibodies,NOUN
in,ADP
acute,ADJ
rifampicin,NOUN
-,PUNCT
associated,VERB
renal,ADJ
failure,NOUN
.,PUNCT
5,NUM
patients,NOUN
with,ADP
acute,ADJ
renal,ADJ
failure,NOUN
(,PUNCT
3,NUM
with,ADP
thrombopenia,NOUN
and,CCONJ
hemolysis,NOUN
),PUNCT
induced,VERB
by,ADP
the,DET
reintroduction,NOUN
of,ADP
rifampicin,NOUN
are,VERB
described,VERB
.,PUNCT
Antibodies,NOUN
suggested,VERB
to,PART
be,VERB
of,ADP
the,DET
IgM,PROPN
class,NOUN
were,VERB
detected,VERB
in,ADP
all,DET
3,NUM
patients,NOUN
with,ADP
hematological,ADJ
disorders,NOUN
.,PUNCT
The,DET
pattern,NOUN
of,ADP
non,ADJ
-,PUNCT
specific,ADJ
acute,ADJ
tubular,NOUN
necrosis,NOUN
found,VERB
in,ADP
the,DET
2,NUM
biopsied,VERB
patients,NOUN
",",PUNCT
indistinguishable,ADJ
from,ADP
that,DET
of,ADP
ischemic,ADJ
origin,NOUN
",",PUNCT
raised,VERB
the,DET
possibility,NOUN
of,ADP
a,DET
vascular,ADJ
-,PUNCT
mediated,VERB
damage,NOUN
.,PUNCT
Cardiovascular,ADJ
effects,NOUN
of,ADP
hypotension,NOUN
induced,VERB
by,ADP
adenosine,NOUN
triphosphate,NOUN
and,CCONJ
sodium,NOUN
nitroprusside,NOUN
on,ADP
dogs,NOUN
with,ADP
denervated,VERB
hearts,NOUN
.,PUNCT
Adenosine,PROPN
triphosphate,NOUN
(,PUNCT
ATP,PROPN
),PUNCT
and,CCONJ
sodium,NOUN
nitroprusside,NOUN
(,PUNCT
SNP,PROPN
),PUNCT
are,VERB
administered,VERB
to,ADP
patients,NOUN
to,PART
induce,VERB
and,CCONJ
control,VERB
hypotension,NOUN
during,ADP
anesthesia,NOUN
.,PUNCT
SNP,PROPN
is,VERB
authorized,VERB
for,ADP
clinical,ADJ
use,NOUN
in,ADP
USA,PROPN
and,CCONJ
UK,PROPN
",",PUNCT
and,CCONJ
ATP,PROPN
is,VERB
clinically,ADV
used,VERB
in,ADP
other,ADJ
countries,NOUN
such,ADJ
as,ADP
Japan,PROPN
.,PUNCT
ATP,PROPN
(,PUNCT
10,NUM
dogs,NOUN
),PUNCT
or,CCONJ
SNP,PROPN
(,PUNCT
10,NUM
dogs,NOUN
),PUNCT
was,VERB
administered,VERB
to,PART
reduce,VERB
mean,ADJ
arterial,ADJ
pressure,NOUN
by,ADP
30%,NUM
to,PART
70%,NUM
of,ADP
control,NOUN
.,PUNCT
Before,ADP
",",PUNCT
during,ADP
and,CCONJ
after,ADP
induced,VERB
hypotension,NOUN
",",PUNCT
we,PRON
measured,VERB
major,ADJ
cardiovascular,ADJ
parameters,NOUN
.,PUNCT
Hypotension,PROPN
induced,VERB
by,ADP
ATP,PROPN
was,VERB
accompanied,VERB
by,ADP
significant,ADJ
decreases,NOUN
in,ADP
mean,ADJ
pulmonary,ADJ
arterial,NOUN
pressure,NOUN
(,PUNCT
p,NOUN
less,ADJ
than,ADP
0.001,NUM
),PUNCT
",",PUNCT
central,ADJ
venous,ADJ
pressure,NOUN
(,PUNCT
p,NOUN
less,ADJ
than,ADP
0.001,NUM
),PUNCT
",",PUNCT
left,VERB
ventricular,ADJ
end,NOUN
-,PUNCT
diastolic,NOUN
pressure,NOUN
(,PUNCT
p,NOUN
less,ADJ
than,ADP
0.001,NUM
),PUNCT
",",PUNCT
total,ADJ
peripheral,ADJ
resistance,NOUN
(,PUNCT
p,NOUN
less,ADJ
than,ADP
0.001,NUM
),PUNCT
",",PUNCT
rate,NOUN
pressure,NOUN
product,NOUN
(,PUNCT
p,NOUN
less,ADJ
than,ADP
0.001,NUM
),PUNCT
",",PUNCT
total,ADJ
body,NOUN
oxygen,NOUN
consumption,NOUN
(,PUNCT
p,NOUN
less,ADJ
than,ADP
0.05,NUM
),PUNCT
",",PUNCT
and,CCONJ
heart,NOUN
rate,NOUN
(,PUNCT
p,NOUN
less,ADJ
than,ADP
0.001,NUM
),PUNCT
;,PUNCT
all,ADJ
these,DET
variables,NOUN
returned,VERB
normal,ADJ
within,ADP
30,NUM
min,NOUN
after,ADP
ATP,PROPN
was,VERB
stopped,VERB
.,PUNCT
During,ADP
hypotension,NOUN
produced,VERB
by,ADP
SNP,PROPN
similar,ADJ
decreases,NOUN
were,VERB
observed,VERB
in,ADP
mean,ADJ
pulmonary,ADJ
arterial,NOUN
pressure,NOUN
(,PUNCT
p,NOUN
less,ADJ
than,ADP
0.01,NUM
),PUNCT
",",PUNCT
central,ADJ
venous,ADJ
pressure,NOUN
(,PUNCT
p,NOUN
less,ADJ
than,ADP
0.001,NUM
),PUNCT
",",PUNCT
left,VERB
ventricular,ADJ
end,NOUN
-,PUNCT
diastolic,NOUN
pressure,NOUN
(,PUNCT
p,NOUN
less,ADJ
than,ADP
0.01,NUM
),PUNCT
",",PUNCT
total,ADJ
peripheral,ADJ
resistance,NOUN
(,PUNCT
p,NOUN
less,ADJ
than,ADP
0.001,NUM
),PUNCT
",",PUNCT
rate,NOUN
pressure,NOUN
product,NOUN
(,PUNCT
p,NOUN
less,ADJ
than,ADP
0.001,NUM
),PUNCT
",",PUNCT
and,CCONJ
oxygen,NOUN
content,NOUN
difference,NOUN
between,ADP
arterial,NOUN
and,CCONJ
mixed,ADJ
venous,ADJ
blood,NOUN
(,PUNCT
p,NOUN
less,ADJ
than,ADP
0.05,NUM
),PUNCT
",",PUNCT
while,ADP
heart,NOUN
rate,NOUN
(,PUNCT
p,NOUN
less,ADJ
than,ADP
0.001,NUM
),PUNCT
and,CCONJ
cardiac,ADJ
output,NOUN
(,PUNCT
p,NOUN
less,ADJ
than,ADP
0.05,NUM
),PUNCT
were,VERB
increased,VERB
.,PUNCT
Recoveries,NOUN
of,ADP
heart,NOUN
rate,NOUN
and,CCONJ
left,VERB
ventricular,ADJ
end,NOUN
-,PUNCT
diastolic,NOUN
pressure,NOUN
were,VERB
not,ADV
shown,VERB
within,ADP
60,NUM
min,NOUN
after,ADP
SNP,PROPN
had,VERB
been,VERB
stopped,VERB
.,PUNCT
Both,DET
ATP,PROPN
and,CCONJ
SNP,PROPN
should,VERB
act,VERB
on,ADP
the,DET
pacemaker,NOUN
tissue,NOUN
of,ADP
the,DET
heart,NOUN
.,PUNCT
Comparative,ADJ
study,NOUN
:,PUNCT
Endografine,PROPN
(,PUNCT
diatrizoate,NOUN
),PUNCT
",",PUNCT
Vasurix,PROPN
polyvidone,NOUN
(,PUNCT
acetrizoate,NOUN
),PUNCT
",",PUNCT
Dimer,PROPN
-,PUNCT
X,PROPN
(,PUNCT
iocarmate,NOUN
),PUNCT
and,CCONJ
Hexabrix,PROPN
(,PUNCT
ioxaglate,NOUN
),PUNCT
in,ADP
hysterosalpingography,NOUN
.,PUNCT
Side,ADJ
effects,NOUN
of,ADP
hysterosalpingography,NOUN
with,ADP
Dimer,PROPN
-,PUNCT
X,PROPN
",",PUNCT
Hexabrix,PROPN
",",PUNCT
Vasurix,PROPN
polyvidone,NOUN
and,CCONJ
Endografine,PROPN
in,ADP
142,NUM
consecutive,ADJ
patients,NOUN
",",PUNCT
receiving,VERB
one,NUM
of,ADP
the,DET
four,NUM
tested,VERB
media,NOUN
were,VERB
evaluated,VERB
from,ADP
replies,NOUN
to,ADP
postal,ADJ
questionnaires,NOUN
.,PUNCT
The,DET
Dimer,PROPN
-,PUNCT
X,PROPN
group,NOUN
had,VERB
a,DET
higher,ADJ
incidence,NOUN
of,ADP
nausea,NOUN
and,CCONJ
dizziness,NOUN
.,PUNCT
The,DET
Endografine,PROPN
group,NOUN
had,VERB
a,DET
higher,ADJ
incidence,NOUN
of,ADP
abdominal,ADJ
pain,NOUN
.,PUNCT
Hexabrix,PROPN
and,CCONJ
Vasurix,PROPN
polyvidone,NOUN
are,VERB
considered,VERB
the,DET
best,ADJ
contrast,NOUN
media,NOUN
for,ADP
hysterosalpingography,NOUN
and,CCONJ
perhaps,ADV
because,ADP
of,ADP
its,ADJ
low,ADJ
toxicity,NOUN
Hexabrix,PROPN
should,VERB
be,VERB
preferred,VERB
.,PUNCT
Post,PROPN
-,PUNCT
suxamethonium,ADJ
pains,NOUN
in,ADP
Nigerian,ADJ
surgical,ADJ
patients,NOUN
.,PUNCT
Contrary,ADJ
to,ADP
an,DET
earlier,ADJ
report,NOUN
by,ADP
Coxon,PROPN
",",PUNCT
scoline,NOUN
pain,NOUN
occurs,VERB
in,ADP
African,ADJ
negroes,NOUN
.,PUNCT
About,ADP
62%,NUM
of,ADP
the,DET
out,ADV
-,PUNCT
patients,NOUN
developed,VERB
scoline,ADJ
pain,NOUN
as,ADP
compared,VERB
with,ADP
about,ADV
26%,NUM
among,ADP
the,DET
in,ADP
-,PUNCT
patients,NOUN
.,PUNCT
The,DET
abolition,NOUN
of,ADP
muscle,NOUN
fasciculations,NOUN
(,PUNCT
by,ADP
0.075mg,PROPN
/,SYM
kg,INTJ
dose,NOUN
of,ADP
Fazadinium,PROPN
),PUNCT
did,VERB
not,ADV
influence,VERB
the,DET
occurrence,NOUN
of,ADP
scoline,NOUN
pain,NOUN
.,PUNCT
Neither,CCONJ
the,DET
type,NOUN
of,ADP
induction,NOUN
agent,NOUN
(,PUNCT
Althesin,PROPN
or,CCONJ
Thiopentone,PROPN
),PUNCT
nor,CCONJ
the,DET
salt,NOUN
preparation,NOUN
of,ADP
suxamethonium,NOUN
used,VERB
(,PUNCT
chloride,NOUN
or,CCONJ
bromide,NOUN
),PUNCT
",",PUNCT
affected,VERB
the,DET
incidence,NOUN
of,ADP
scoline,NOUN
pain,NOUN
.,PUNCT
Medial,ADJ
changes,NOUN
in,ADP
arterial,ADJ
spasm,NOUN
induced,VERB
by,ADP
L,PROPN
-,PUNCT
norepinephrine,NOUN
.,PUNCT
In,ADP
the,DET
media,NOUN
of,ADP
the,DET
saphenous,ADJ
artery,NOUN
and,CCONJ
its,ADJ
distal,ADJ
branch,NOUN
",",PUNCT
vasoconstriction,NOUN
induced,VERB
by,ADP
L,PROPN
-,PUNCT
norepinephrine,PROPN
produced,VERB
many,ADJ
cell,NOUN
-,PUNCT
to,ADP
-,PUNCT
cell,NOUN
hernias,NOUN
within,ADP
15,NUM
minutes,NOUN
.,PUNCT
The,DET
experimental,ADJ
data,NOUN
are,VERB
discussed,VERB
in,ADP
relation,NOUN
to,ADP
medial,ADJ
changes,NOUN
observed,VERB
in,ADP
other,ADJ
instances,NOUN
of,ADP
arterial,ADJ
spasm,NOUN
.,PUNCT
Abnormalities,NOUN
of,ADP
the,DET
pupil,NOUN
and,CCONJ
visual,ADJ
-,PUNCT
evoked,VERB
potential,NOUN
in,ADP
quinine,NOUN
amblyopia,NOUN
.,PUNCT
Total,ADJ
blindness,NOUN
with,ADP
a,DET
transient,ADJ
tonic,NOUN
pupillary,ADJ
response,NOUN
",",PUNCT
denervation,NOUN
supersensitivity,NOUN
",",PUNCT
and,CCONJ
abnormal,ADJ
visual,ADJ
-,PUNCT
evoked,VERB
potentials,NOUN
developed,VERB
in,ADP
a,DET
54-year,NUM
-,PUNCT
old,ADJ
man,NOUN
after,ADP
the,DET
use,NOUN
of,ADP
quinine,NOUN
sulfate,NOUN
for,ADP
leg,NOUN
cramps,NOUN
.,PUNCT
A,DET
transient,ADJ
tonic,NOUN
pupillary,ADJ
response,NOUN
",",PUNCT
denervation,NOUN
supersensitivity,NOUN
",",PUNCT
and,CCONJ
abnormal,ADJ
visual,ADJ
-,PUNCT
evoked,VERB
potentials,NOUN
in,ADP
quinine,NOUN
toxicity,NOUN
",",PUNCT
to,ADP
our,ADJ
knowledge,NOUN
",",PUNCT
have,VERB
not,ADV
been,VERB
previously,ADV
reported,VERB
.,PUNCT
Suxamethonium,PROPN
-,PUNCT
induced,VERB
jaw,NOUN
stiffness,NOUN
and,CCONJ
myalgia,NOUN
associated,VERB
with,ADP
atypical,ADJ
cholinesterase,NOUN
:,PUNCT
case,NOUN
report,NOUN
.,PUNCT
An,DET
11-year,ADJ
-,PUNCT
old,ADJ
boy,NOUN
was,VERB
given,VERB
halothane,NOUN
",",PUNCT
nitrous,ADJ
oxide,NOUN
and,CCONJ
oxygen,NOUN
",",PUNCT
pancuronium,NOUN
0.4,NUM
mg,NUM
and,CCONJ
suxamethonium,VERB
100,NUM
mg,NUM
for,ADP
induction,NOUN
of,ADP
anaesthesia,NOUN
.,PUNCT
In,ADP
response,NOUN
to,ADP
this,DET
a,DET
marked,ADJ
jaw,NOUN
stiffness,NOUN
occurred,VERB
which,ADJ
lasted,VERB
for,ADP
two,NUM
minutes,NOUN
and,CCONJ
the,DET
anaesthesia,NOUN
were,VERB
terminated,VERB
.,PUNCT
Four,NUM
hours,NOUN
of,ADP
apnoea,NOUN
ensued,ADV
and,CCONJ
he,PRON
suffered,VERB
generalized,VERB
severe,ADJ
myalgia,NOUN
lasting,VERB
for,ADP
one,NUM
week,NOUN
.,PUNCT
He,PRON
was,VERB
found,VERB
to,PART
have,VERB
atypical,ADJ
plasma,NOUN
cholinesterase,NOUN
with,ADP
a,DET
dibucaine,NOUN
number,NOUN
of,ADP
12,NUM
",",PUNCT
indicating,VERB
homozygocity,NOUN
.,PUNCT
The,DET
case,NOUN
shows,VERB
that,ADP
prolonged,ADJ
jaw,NOUN
rigidity,NOUN
and,CCONJ
myalgia,NOUN
may,VERB
occur,VERB
after,ADP
suxamethonium,NOUN
in,ADP
patients,NOUN
with,ADP
atypical,ADJ
cholinesterase,NOUN
despite,ADP
pretreatment,NOUN
with,ADP
pancuronium,NOUN
.,PUNCT
Indomethacin,PROPN
-,PUNCT
induced,VERB
hyperkalemia,NOUN
in,ADP
three,NUM
patients,NOUN
with,ADP
gouty,NOUN
arthritis,NOUN
.,PUNCT
We,PRON
describe,VERB
three,NUM
patients,NOUN
in,ADP
whom,NOUN
severe,ADJ
",",PUNCT
life,NOUN
-,PUNCT
threatening,VERB
hyperkalemia,NOUN
and,CCONJ
renal,ADJ
insufficiency,NOUN
developed,VERB
after,ADP
treatment,NOUN
of,ADP
acute,ADJ
gouty,NOUN
arthritis,NOUN
with,ADP
indomethacin,NOUN
.,PUNCT
This,DET
complication,NOUN
may,VERB
result,VERB
from,ADP
an,DET
inhibition,NOUN
of,ADP
prostaglandin,NOUN
synthesis,NOUN
and,CCONJ
consequent,ADJ
hyporeninemic,ADJ
hypoaidosteronism,NOUN
.,PUNCT
Careful,ADJ
attention,NOUN
to,ADP
renal,ADJ
function,NOUN
and,CCONJ
potassium,NOUN
balance,NOUN
in,ADP
patients,NOUN
receiving,VERB
indomethacin,NOUN
or,CCONJ
other,ADJ
nonsteroidal,ADJ
anti,ADJ
-,PUNCT
inflammatory,ADJ
agents,NOUN
",",PUNCT
particularly,ADV
in,ADP
those,DET
patients,NOUN
with,ADP
diabetes,NOUN
mellitus,NOUN
or,CCONJ
preexisting,VERB
renal,ADJ
disease,NOUN
",",PUNCT
will,VERB
help,VERB
prevent,VERB
this,DET
potentially,ADV
serious,ADJ
complication,NOUN
.,PUNCT
Etomidate,NOUN
:,PUNCT
a,DET
foreshortened,ADJ
clinical,ADJ
trial,NOUN
.,PUNCT
A,DET
clinical,ADJ
evaluation,NOUN
of,ADP
etomidate,NOUN
for,ADP
outpatient,NOUN
cystoscopy,NOUN
was,VERB
embarked,VERB
upon,ADP
.,PUNCT
Unpremedicated,VERB
patients,NOUN
were,VERB
given,VERB
fentanyl,NOUN
1,NUM
microgram,NOUN
/,SYM
kg,NOUN
followed,VERB
by,ADP
etomidate,NOUN
0.3,NUM
mg,PROPN
/,SYM
kg,PROPN
.,PUNCT
Anaesthesia,PROPN
was,VERB
maintained,VERB
with,ADP
intermittent,ADJ
etomidate,NOUN
in,ADP
2,NUM
-,SYM
4,NUM
mg,NUM
doses,NOUN
.,PUNCT
Venous,ADJ
pain,NOUN
occurred,VERB
in,ADP
68%,NUM
of,ADP
patients,NOUN
and,CCONJ
50%,NUM
had,VERB
redness,NOUN
",",PUNCT
pain,NOUN
or,CCONJ
swelling,VERB
related,VERB
to,ADP
the,DET
injection,NOUN
site,NOUN
",",PUNCT
in,ADP
some,DET
cases,NOUN
lasting,VERB
up,PART
to,ADP
three,NUM
weeks,NOUN
after,ADP
anaesthesia,NOUN
.,PUNCT
Skeletal,ADJ
movements,NOUN
occurred,VERB
in,ADP
50%,NUM
of,ADP
patients,NOUN
;,PUNCT
30%,NUM
experienced,VERB
respiratory,ADJ
upset,NOUN
",",PUNCT
one,NUM
sufficiently,ADV
severe,ADJ
to,PART
necessitate,VERB
abandoning,VERB
the,DET
technique,NOUN
.,PUNCT
Nausea,NOUN
and,CCONJ
vomiting,VERB
occurred,VERB
in,ADP
40%,NUM
and,CCONJ
25%,NUM
had,VERB
disturbing,ADJ
emergence,NOUN
psychoses,NOUN
.,PUNCT
Levodopa,PROPN
-,PUNCT
induced,VERB
dyskinesias,NOUN
are,VERB
improved,VERB
by,ADP
fluoxetine,NOUN
.,PUNCT
We,PRON
evaluated,VERB
the,DET
severity,NOUN
of,ADP
motor,NOUN
disability,NOUN
and,CCONJ
dyskinesias,NOUN
in,ADP
seven,NUM
levodopa,NOUN
-,PUNCT
responsive,ADJ
patients,NOUN
with,ADP
Parkinson,PROPN
's,PART
disease,NOUN
after,ADP
an,DET
acute,ADJ
challenge,NOUN
with,ADP
the,DET
mixed,VERB
dopamine,NOUN
agonist,NOUN
",",PUNCT
apomorphine,NOUN
",",PUNCT
before,ADP
and,CCONJ
after,ADP
the,DET
administration,NOUN
of,ADP
fluoxetine,NOUN
(,PUNCT
20,NUM
mg,NUM
twice,NOUN
per,ADP
day,NOUN
),PUNCT
for,ADP
11,NUM
+,SYM
/-,PUNCT
After,ADP
fluoxetine,NOUN
treatment,NOUN
",",PUNCT
there,ADV
was,VERB
a,DET
significant,ADJ
47%,NUM
improvement,NOUN
(,PUNCT
p,NOUN
<,X
0.05,NUM
),PUNCT
of,ADP
apomorphine,NOUN
-,PUNCT
induced,VERB
dyskinesias,NOUN
without,ADP
modification,NOUN
of,ADP
parkinsonian,ADJ
motor,NOUN
disability,NOUN
.,PUNCT
The,DET
dyskinesias,NOUN
were,VERB
reduced,VERB
predominantly,ADV
in,ADP
the,DET
lower,ADJ
limbs,NOUN
during,ADP
the,DET
onset,NOUN
and,CCONJ
disappearance,NOUN
of,ADP
dystonic,ADJ
dyskinesias,NOUN
(,PUNCT
onset-,ADJ
and,CCONJ
end,VERB
-,PUNCT
of,ADP
-,PUNCT
dose,NOUN
dyskinesias,NOUN
),PUNCT
and,CCONJ
in,ADP
the,DET
upper,ADJ
limbs,NOUN
during,ADP
choreic,NOUN
mid,ADJ
-,PUNCT
dose,NOUN
dyskinesias,NOUN
.,PUNCT
The,DET
results,NOUN
suggest,VERB
that,ADP
increased,VERB
brain,NOUN
serotoninergic,ADJ
transmission,NOUN
with,ADP
fluoxetine,NOUN
may,VERB
reduce,VERB
levodopa-,PROPN
or,CCONJ
dopamine,NOUN
agonist,NOUN
-,PUNCT
induced,VERB
dyskinesias,NOUN
without,ADP
aggravating,VERB
parkinsonian,ADJ
motor,NOUN
disability,NOUN
.,PUNCT
A,DET
large,ADJ
population,NOUN
-,PUNCT
based,VERB
follow,NOUN
-,PUNCT
up,PART
study,NOUN
of,ADP
trimethoprim,NOUN
-,PUNCT
sulfamethoxazole,NOUN
",",PUNCT
trimethoprim,NOUN
",",PUNCT
and,CCONJ
cephalexin,NOUN
for,ADP
uncommon,ADJ
serious,ADJ
drug,NOUN
toxicity,NOUN
.,PUNCT
We,PRON
conducted,VERB
a,DET
population,NOUN
-,PUNCT
based,VERB
45-day,ADJ
follow,VERB
-,PUNCT
up,PART
study,NOUN
of,ADP
"232,390",NUM
people,NOUN
who,NOUN
were,VERB
prescribed,VERB
trimethoprim,ADV
-,PUNCT
sulfamethoxazole,NOUN
(,PUNCT
TMP,PROPN
-,PUNCT
SMZ,PROPN
),PUNCT
",",PUNCT
"266,951",NUM
prescribed,VERB
trimethoprim,NOUN
alone,ADV
",",PUNCT
and,CCONJ
"196,397",NUM
prescribed,VERB
cephalexin,NOUN
",",PUNCT
to,PART
estimate,VERB
the,DET
risk,NOUN
of,ADP
serious,ADJ
liver,NOUN
",",PUNCT
blood,NOUN
",",PUNCT
skin,NOUN
",",PUNCT
and,CCONJ
renal,ADJ
disorders,NOUN
resulting,VERB
in,ADP
referral,NOUN
or,CCONJ
hospitalization,NOUN
associated,VERB
with,ADP
these,DET
drugs,NOUN
.,PUNCT
The,DET
risk,NOUN
of,ADP
clinically,ADV
important,ADJ
idiopathic,ADJ
liver,NOUN
disease,NOUN
was,VERB
similar,ADJ
for,ADP
persons,NOUN
prescribed,VERB
TMP,PROPN
-,PUNCT
SMZ,PROPN
(,PUNCT
"5.2/100,000",NUM
),PUNCT
and,CCONJ
those,DET
prescribed,VERB
trimethoprim,NOUN
alone,ADV
(,PUNCT
"3.8/100,000",NUM
),PUNCT
.,PUNCT
The,DET
risk,NOUN
for,ADP
those,DET
prescribed,VERB
cephalexin,NOUN
was,VERB
somewhat,ADV
lower,ADJ
(,PUNCT
"2.0/100,000",NUM
),PUNCT
.,PUNCT
Only,ADV
five,NUM
patients,NOUN
experienced,VERB
blood,NOUN
disorders,NOUN
",",PUNCT
one,NUM
of,ADP
whom,NOUN
was,VERB
exposed,VERB
to,ADP
TMP,PROPN
-,PUNCT
SMZ,PROPN
;,PUNCT
of,ADP
seven,NUM
with,ADP
erythema,NOUN
multiforme,NOUN
and,CCONJ
Stevens,PROPN
-,PUNCT
Johnson,PROPN
syndrome,NOUN
",",PUNCT
four,NUM
were,VERB
exposed,VERB
to,ADP
TMP,PROPN
-,PUNCT
SMZ,PROPN
.,PUNCT
The,DET
one,NUM
case,NOUN
of,ADP
toxic,ADJ
epidermal,ADJ
necrolysis,NOUN
occurred,VERB
in,ADP
a,DET
patient,NOUN
who,NOUN
took,VERB
cephalexin,NOUN
.,PUNCT
Finally,ADV
",",PUNCT
only,ADV
five,NUM
cases,NOUN
of,ADP
acute,ADJ
parenchymal,ADJ
renal,ADJ
disease,NOUN
occurred,VERB
",",PUNCT
none,NOUN
likely,ADJ
to,PART
be,VERB
caused,VERB
by,ADP
a,DET
study,NOUN
drug,NOUN
.,PUNCT
Clinical,ADJ
safety,NOUN
of,ADP
lidocaine,NOUN
in,ADP
patients,NOUN
with,ADP
cocaine,NOUN
-,PUNCT
associated,VERB
myocardial,ADJ
infarction,NOUN
.,PUNCT
STUDY,NOUN
OBJECTIVE,NOUN
:,PUNCT
To,PART
evaluate,VERB
the,DET
safety,NOUN
of,ADP
lidocaine,NOUN
in,ADP
the,DET
setting,NOUN
of,ADP
cocaine,NOUN
-,PUNCT
induced,VERB
myocardial,ADJ
infarction,NOUN
(,PUNCT
MI,PROPN
),PUNCT
.,PUNCT
Patients,NOUN
with,ADP
cocaine,NOUN
-,PUNCT
associated,VERB
MI,PROPN
who,NOUN
received,VERB
lidocaine,NOUN
in,ADP
the,DET
emergency,NOUN
department,NOUN
.,PUNCT
Of,ADP
29,NUM
patients,NOUN
who,NOUN
received,VERB
lidocaine,NOUN
in,ADP
the,DET
setting,NOUN
of,ADP
cocaine,NOUN
-,PUNCT
associated,VERB
MI,PROPN
",",PUNCT
no,DET
patient,NOUN
died,VERB
;,PUNCT
exhibited,VERB
bradydysrhythmias,NOUN
",",PUNCT
ventricular,ADJ
tachycardia,NOUN
",",PUNCT
or,CCONJ
ventricular,ADJ
fibrillation,NOUN
;,PUNCT
or,CCONJ
experienced,VERB
seizures,NOUN
after,ADP
administration,NOUN
of,ADP
lidocaine,NOUN
(,PUNCT
95%,NUM
confidence,NOUN
interval,NOUN
",",PUNCT
0%,NUM
to,PART
11%,NUM
),PUNCT
.,PUNCT
CONCLUSION,NOUN
:,PUNCT
Despite,ADP
