word,label
In,O
addition,O
to,O
blocking,O
nociceptive,O
input,O
from,O
surgical,O
sites,O
",",O
long,O
-,O
acting,O
local,O
anesthetics,O
might,O
directly,O
modulate,O
inflammation,I-Entity
.,O
In,O
the,O
present,O
study,O
",",O
we,O
describe,O
the,O
proinflammatory,O
effects,O
of,O
bupivacaine,I-Entity
on,O
local,O
prostaglandin,B-Entity
E2,I-Entity
(,O
PGE2,I-Entity
),O
production,O
and,O
cyclooxygenase,O
(,O
COX,O
),O
gene,O
expression,O
that,O
increases,O
postoperative,B-Entity
pain,I-Entity
in,O
human,O
subjects,O
.,O
METHODS,O
:,O
Subjects,O
(,O
n,O
=,O
114,O
),O
undergoing,O
extraction,O
of,O
impacted,O
third,O
molars,O
received,O
either,O
2%,O
lidocaine,I-Entity
or,O
0.5%,O
bupivacaine,I-Entity
before,O
surgery,O
and,O
either,O
rofecoxib,I-Entity
50,O
mg,O
or,O
placebo,O
orally,O
90,O
min,O
before,O
surgery,O
and,O
for,O
the,O
following,O
48,O
h.,O
Oral,O
mucosal,O
biopsies,O
were,O
taken,O
before,O
surgery,O
and,O
48,O
h,O
after,O
surgery,O
.,O
After,O
extraction,O
",",O
a,O
microdialysis,O
probe,O
was,O
placed,O
at,O
the,O
surgical,O
site,O
for,O
PGE2,I-Entity
and,O
thromboxane,B-Entity
B2,I-Entity
(,O
TXB2,I-Entity
),O
measurements,O
.,O
The,O
bupivacaine,I-Entity
/,O
rofecoxib,I-Entity
group,O
reported,O
significantly,O
less,O
pain,I-Entity
",",O
as,O
assessed,O
by,O
a,O
visual,O
analog,O
scale,O
",",O
compared,O
with,O
the,O
other,O
three,O
treatment,O
groups,O
over,O
the,O
first,O
4,O
h.,O
However,O
",",O
the,O
bupivacaine,I-Entity
/,O
placebo,O
group,O
reported,O
significantly,O
more,O
pain,I-Entity
at,O
24,O
h,O
and,O
PGE2,I-Entity
levels,O
during,O
the,O
first,O
4,O
h,O
were,O
significantly,O
higher,O
than,O
the,O
other,O
three,O
treatment,O
groups,O
.,O
Moreover,O
",",O
bupivacaine,I-Entity
significantly,O
increased,O
COX-2,O
gene,O
expression,O
at,O
48,O
h,O
as,O
compared,O
with,O
the,O
lidocaine,I-Entity
/,O
placebo,O
group,O
.,O
Thromboxane,I-Entity
levels,O
were,O
not,O
significantly,O
affected,O
by,O
any,O
of,O
the,O
treatments,O
",",O
indicating,O
that,O
the,O
effects,O
seen,O
were,O
attributable,O
to,O
inhibition,O
of,O
COX-2,O
",",O
but,O
not,O
COX-1,O
.,O
These,O
results,O
suggest,O
that,O
bupivacaine,I-Entity
stimulates,O
COX-2,O
gene,O
expression,O
after,O
tissue,B-Entity
injury,I-Entity
",",O
which,O
is,O
associated,O
with,O
higher,O
PGE2,I-Entity
production,O
and,O
pain,I-Entity
after,O
the,O
local,O
anesthetic,O
effect,O
dissipates,O
.,O
p75NTR,O
expression,O
in,O
rat,O
urinary,O
bladder,O
sensory,O
neurons,O
and,O
spinal,O
cord,O
with,O
cyclophosphamide,I-Entity
-,O
induced,O
cystitis,I-Entity
.,O
Previous,O
studies,O
have,O
examined,O
the,O
expression,O
and,O
regulation,O
of,O
tyrosine,I-Entity
kinase,O
receptors,O
(,O
Trks,O
),O
in,O
micturition,O
reflexes,O
with,O
urinary,B-Entity
bladder,I-Entity
inflammation,I-Entity
.,O
The,O
present,O
studies,O
examine,O
the,O
expression,O
and,O
regulation,O
of,O
another,O
receptor,O
known,O
to,O
bind,O
NGF,O
",",O
p75(NTR,O
),O
",",O
after,O
various,O
durations,O
of,O
bladder,B-Entity
inflammation,I-Entity
induced,O
by,O
cyclophosphamide,I-Entity
(,O
CYP,I-Entity
),O
.,O
CYP,I-Entity
-,O
induced,O
cystitis,I-Entity
increased,O
(,O
P,O
<,O
or,O
=,O
0.001,O
),O
The,O
number,O
of,O
p75(NTR)-immunoreactive,O
(,O
-IR,O
),O
cells,O
in,O
the,O
lumbosacral,O
dorsal,O
root,O
ganglia,O
(,O
DRG,O
),O
also,O
increased,O
(,O
P,O
<,O
or,O
=,O
0.05,O
),O
with,O
CYP,I-Entity
-,O
induced,O
cystitis,I-Entity
(,O
acute,O
",",O
intermediate,O
",",O
and,O
chronic,O
),O
.,O
Quantitative,O
",",O
real,O
-,O
time,O
polymerase,O
chain,O
reaction,O
also,O
demonstrated,O
significant,O
increases,O
(,O
P,O
<,O
or,O
=,O
0.01,O
),O
in,O
p75(NTR,O
),O
mRNA,O
in,O
DRG,O
with,O
intermediate,O
and,O
chronic,O
CYP,I-Entity
-,O
induced,O
cystitis,I-Entity
.,O
In,O
bladder,O
afferent,O
cells,O
in,O
DRG,O
",",O
p75(NTR)-IR,O
was,O
also,O
increased,O
(,O
P,O
<,O
or,O
=,O
0.01,O
),O
with,O
cystitis,I-Entity
.,O
These,O
studies,O
demonstrate,O
that,O
p75(NTR,O
),O
expression,O
in,O
micturition,O
reflexes,O
is,O
present,O
constitutively,O
and,O
modified,O
by,O
bladder,B-Entity
inflammation,I-Entity
.,O
Azathioprine,I-Entity
-,O
induced,O
suicidal,O
erythrocyte,O
death,O
.,O
Azathioprine,I-Entity
is,O
widely,O
used,O
as,O
an,O
immunosuppressive,O
drug,O
.,O
The,O
side,O
effects,O
of,O
azathioprine,I-Entity
include,O
anemia,I-Entity
",",O
which,O
has,O
been,O
attributed,O
to,O
bone,O
marrow,O
suppression,O
.,O
Alternatively,O
",",O
anemia,I-Entity
could,O
result,O
from,O
accelerated,O
suicidal,O
erythrocyte,O
death,O
or,O
eryptosis,O
",",O
which,O
is,O
characterized,O
by,O
exposure,O
of,O
phosphatidylserine,I-Entity
(,O
PS,I-Entity
),O
at,O
the,O
erythrocyte,O
surface,O
and,O
by,O
cell,O
shrinkage,O
.,O
METHODS,O
:,O
The,O
present,O
experiments,O
explored,O
whether,O
azathioprine,I-Entity
influences,O
eryptosis,O
.,O
According,O
to,O
annexin,O
V,O
binding,O
",",O
erythrocytes,O
from,O
patients,O
indeed,O
showed,O
a,O
significant,O
increase,O
of,O
PS,I-Entity
exposure,O
within,O
1,O
week,O
of,O
treatment,O
with,O
azathioprine,I-Entity
.,O
In,O
a,O
second,O
series,O
",",O
cytosolic,O
Ca2,I-Entity
+,O
activity,O
(,O
Fluo3,I-Entity
fluorescence,O
),O
",",O
cell,O
volume,O
(,O
forward,O
scatter,O
),O
",",O
and,O
PS,I-Entity
-,O
exposure,O
(,O
annexin,O
V,O
binding,O
),O
were,O
determined,O
by,O
FACS,O
analysis,O
in,O
erythrocytes,O
from,O
healthy,O
volunteers,O
.,O
Exposure,O
to,O
azathioprine,I-Entity
(,O
>,O
or,O
=,O
2,O
microg,O
/,O
mL,O
),O
for,O
48,O
hours,O
increased,O
cytosolic,O
Ca2,I-Entity
+,O
activity,O
and,O
annexin,O
V,O
binding,O
and,O
decreased,O
forward,O
scatter,O
.,O
The,O
effect,O
of,O
azathioprine,I-Entity
on,O
both,O
annexin,O
V,O
binding,O
and,O
forward,O
scatter,O
was,O
significantly,O
blunted,O
in,O
the,O
nominal,O
absence,O
of,O
extracellular,O
Ca2,I-Entity
+,O
.,O
Azathioprine,I-Entity
triggers,O
suicidal,O
erythrocyte,O
death,O
",",O
an,O
effect,O
presumably,O
contributing,O
to,O
azathioprine,I-Entity
-,O
induced,O
anemia,I-Entity
.,O
BACKGROUND,O
:,O
Spinal,O
anaesthesia,O
is,O
widely,O
employed,O
in,O
clinical,O
practice,O
but,O
has,O
the,O
main,O
drawback,O
of,O
post,O
-,O
spinal,O
block,O
hypotension,I-Entity
.,O
In,O
the,O
lateral,O
position,O
with,O
operative,O
side,O
down,O
",",O
patients,O
recived,O
10,O
mg,O
(,O
2mls,O
),O
of,O
0.5%,O
hyperbaric,O
bupivacaine,I-Entity
through,O
a,O
25-gauge,O
spinal,O
needle,O
.,O
Blood,O
pressure,O
",",O
heart,O
rate,O
",",O
respiratory,O
rate,O
and,O
oxygen,I-Entity
saturation,O
were,O
monitored,O
over,O
1,O
hour,O
.,O
RESULTS,O
:,O
Three,O
patients,O
(,O
8.1%,O
),O
in,O
the,O
unilateral,O
group,O
and,O
5,O
(,O
13.5%,O
),O
in,O
the,O
conventional,O
group,O
developed,O
hypotension,I-Entity
",",O
P=,O
0.71,O
.,O
Four,O
(,O
10.8%,O
),O
patients,O
in,O
the,O
conventional,O
group,O
and,O
1,O
(,O
2.7%,O
),O
in,O
the,O
unilateral,O
group,O
",",O
P=,O
0.17,O
required,O
epinephrine,I-Entity
infusion,O
to,O
treat,O
hypotension,I-Entity
.,O
The,O
mean,O
respiratory,O
rate,O
and,O
oxygen,I-Entity
saturations,O
in,O
the,O
two,O
groups,O
were,O
similar,O
.,O
Also,O
",",O
the,O
type,O
of,O
spinal,O
block,O
instituted,O
affected,O
neither,O
the,O
respiratory,O
rate,O
nor,O
the,O
arterial,O
oxygen,I-Entity
saturation,O
.,O
Spectrum,O
of,O
adverse,O
events,O
after,O
generic,O
HAART,O
in,O
southern,O
Indian,O
HIV,B-Entity
-,I-Entity
infected,I-Entity
patients,O
.,O
To,O
determine,O
the,O
incidence,O
of,O
clinically,O
significant,O
adverse,O
events,O
after,O
long,O
-,O
term,O
",",O
fixed,O
-,O
dose,O
",",O
generic,O
highly,O
active,O
antiretroviral,O
therapy,O
(,O
HAART,O
),O
use,O
among,O
HIV,B-Entity
-,I-Entity
infected,I-Entity
individuals,O
in,O
South,O
India,O
",",O
we,O
examined,O
the,O
experiences,O
of,O
3154,O
HIV,B-Entity
-,I-Entity
infected,I-Entity
individuals,O
who,O
received,O
a,O
minimum,O
of,O
3,O
months,O
of,O
generic,O
HAART,O
between,O
February,O
1996,O
and,O
December,O
2006,O
at,O
a,O
tertiary,O
HIV,O
care,O
referral,O
center,O
in,O
South,O
India,O
.,O
The,O
most,O
common,O
regimens,O
were,O
3TC,I-Entity
+,O
d4,B-Entity
T,I-Entity
+,O
nevirapine,I-Entity
(,O
NVP,I-Entity
),O
(,O
54.8%,O
),O
",",O
zidovudine,I-Entity
(,O
AZT,I-Entity
),O
+,O
3TC,I-Entity
+,O
NVP,I-Entity
(,O
14.5%,O
),O
",",O
3TC,I-Entity
+,O
d4,B-Entity
T,I-Entity
+,O
efavirenz,I-Entity
(,O
EFV,I-Entity
),O
(,O
20.1%,O
),O
",",O
and,O
AZT,I-Entity
+,O
3TC,I-Entity
+,O
EFV,I-Entity
(,O
5.4%,O
),O
.,O
The,O
most,O
common,O
adverse,O
events,O
and,O
median,O
CD4,O
at,O
time,O
of,O
event,O
were,O
rash,I-Entity
(,O
15.2%,O
;,O
CD4,O
",",O
285,O
cells,O
/,O
microL,O
),O
and,O
peripheral,B-Entity
neuropathy,I-Entity
(,O
9.0%,O
and,O
348,O
cells,O
/,O
microL,O
),O
.,O
Clinically,O
significant,O
anemia,I-Entity
(,O
hemoglobin,O
<,O
7,O
g,O
/,O
dL,O
),O
was,O
observed,O
in,O
5.4%,O
of,O
patients,O
(,O
CD4,O
",",O
165,O
cells,O
/,O
microL,O
),O
and,O
hepatitis,I-Entity
(,O
clinical,O
jaundice,I-Entity
with,O
alanine,I-Entity
aminotransferase,O
>,O
5,O
times,O
upper,O
limits,O
of,O
normal,O
),O
in,O
3.5%,O
of,O
patients,O
(,O
CD4,O
",",O
260,O
cells,O
/,O
microL,O
),O
.,O
Women,O
were,O
significantly,O
more,O
likely,O
to,O
experience,O
lactic,B-Entity
acidosis,I-Entity
",",O
while,O
men,O
were,O
significantly,O
more,O
likely,O
to,O
experience,O
immune,B-Entity
reconstitution,I-Entity
syndrome,I-Entity
(,O
p,O
<,O
0.05,O
),O
.,O
Among,O
the,O
patients,O
with,O
1,O
year,O
of,O
follow,O
-,O
up,O
",",O
NVP,I-Entity
therapy,O
was,O
significantly,O
associated,O
with,O
developing,O
rash,I-Entity
and,O
d4,B-Entity
T,I-Entity
therapy,O
with,O
developing,O
peripheral,B-Entity
neuropathy,I-Entity
(,O
p,O
<,O
0.05,O
),O
.,O
Anemia,I-Entity
and,O
hepatitis,I-Entity
often,O
occur,O
within,O
12,O
weeks,O
of,O
initiating,O
generic,O
HAART,O
.,O
Frequent,O
and,O
early,O
monitoring,O
for,O
these,O
toxicities,I-Entity
is,O
warranted,O
in,O
developing,O
countries,O
where,O
generic,O
HAART,O
is,O
increasingly,O
available,O
.,O
Thalidomide,I-Entity
and,O
sensory,B-Entity
neurotoxicity,I-Entity
:,O
a,O
neurophysiological,O
study,O
.,O
Recent,O
studies,O
confirmed,O
a,O
high,O
incidence,O
of,O
sensory,B-Entity
axonal,I-Entity
neuropathy,I-Entity
in,O
patients,O
treated,O
with,O
different,O
doses,O
of,O
thalidomide,I-Entity
.,O
The,O
study,O
's,O
aims,O
were,O
to,O
measure,O
variations,O
in,O
sural,O
nerve,O
sensory,O
action,O
potential,O
(,O
SAP,O
),O
amplitude,O
in,O
patients,O
with,O
refractory,O
cutaneous,B-Entity
lupus,I-Entity
erythematosus,I-Entity
(,O
CLE,I-Entity
),O
treated,O
with,O
thalidomide,I-Entity
and,O
use,O
these,O
findings,O
to,O
identify,O
the,O
neurotoxic,I-Entity
potential,O
of,O
thalidomide,I-Entity
and,O
the,O
recovery,O
capacity,O
of,O
sensory,O
fibres,O
after,O
discontinuation,O
of,O
treatment,O
.,O
Clinical,O
and,O
electrophysiological,O
data,O
in,O
12,O
female,O
patients,O
with,O
CLE,I-Entity
during,O
treatment,O
with,O
thalidomide,I-Entity
and,O
up,O
to,O
47,O
months,O
after,O
discontinuation,O
of,O
treatment,O
were,O
analysed,O
.,O
Five,O
patients,O
complained,O
of,O
paresthesias,I-Entity
and,O
leg,O
cramps,I-Entity
.,O
After,O
thalidomide,I-Entity
treatment,O
",",O
sural,O
SAP,O
amplitude,O
recovered,O
in,O
3,O
patients,O
.,O
At,O
detection,O
of,O
reduction,O
in,O
sural,O
nerve,O
SAP,O
amplitude,O
",",O
the,O
median,O
thalidomide,I-Entity
cumulative,O
dose,O
was,O
21.4,O
g.,O
The,O
threshold,O
neurotoxic,I-Entity
dosage,O
is,O
lower,O
than,O
previously,O
reported,O
.,O
This,O
electrophysiological,O
parameter,O
provides,O
information,O
about,O
subclinical,O
neurotoxic,I-Entity
potential,O
of,O
thalidomide,I-Entity
but,O
is,O
not,O
helpful,O
in,O
predicting,O
the,O
appearance,O
of,O
sensory,O
symptoms,O
.,O
Amiodarone,I-Entity
-,O
related,O
pulmonary,B-Entity
mass,I-Entity
and,O
unique,O
membranous,B-Entity
glomerulonephritis,I-Entity
in,O
a,O
patient,O
with,O
valvular,B-Entity
heart,I-Entity
disease,I-Entity
:,O
Diagnostic,O
pitfall,O
and,O
new,O
findings,O
.,O
Amiodarone,I-Entity
is,O
an,O
anti,O
-,O
arrhythmic,I-Entity
drug,O
for,O
life,O
-,O
threatening,O
tachycardia,I-Entity
",",O
but,O
various,O
adverse,O
effects,O
have,O
been,O
reported,O
.,O
Reported,O
herein,O
is,O
an,O
autopsy,O
case,O
of,O
valvular,B-Entity
heart,I-Entity
disease,I-Entity
",",O
in,O
a,O
patient,O
who,O
developed,O
a,O
lung,B-Entity
mass,I-Entity
(,O
1.5,O
cm,O
in,O
diameter,O
),O
and,O
proteinuria,I-Entity
(,O
2.76,O
g,O
/,O
day,O
),O
after,O
treatment,O
with,O
amiodarone,I-Entity
for,O
a,O
long,O
time,O
.,O
The,O
lung,B-Entity
mass,I-Entity
was,O
highly,O
suspected,O
to,O
be,O
lung,B-Entity
cancer,I-Entity
on,O
CT,O
and,O
positron,O
emission,O
tomography,O
",",O
but,O
histologically,O
the,O
lesion,O
was,O
composed,O
of,O
lymphoplasmacytic,O
infiltrates,O
in,O
alveolar,O
walls,O
and,O
intra,O
-,O
alveolar,O
accumulation,O
of,O
foamy,O
macrophages,O
containing,O
characteristic,O
myelinoid,O
bodies,O
",",O
indicating,O
that,O
it,O
was,O
an,O
amiodarone,I-Entity
-,O
related,O
lesion,O
.,O
In,O
addition,O
",",O
the,O
lung,O
tissue,O
had,O
unevenly,O
distributed,O
hemosiderin,I-Entity
deposition,O
",",O
and,O
abnormally,O
tortuous,O
capillaries,O
were,O
seen,O
in,O
the,O
mass,O
and,O
in,O
heavily,O
hemosiderotic,I-Entity
lung,O
portions,O
outside,O
the,O
mass,O
.,O
Autoimmune,B-Entity
diseases,I-Entity
",",O
viral,B-Entity
hepatitis,I-Entity
",",O
malignant,O
neoplasms,I-Entity
or,O
other,O
diseases,O
with,O
a,O
known,O
relationship,O
to,O
membranous,B-Entity
glomerulonephritis,I-Entity
were,O
not,O
found,O
.,O
The,O
present,O
case,O
highlights,O
the,O
possibility,O
that,O
differential,O
diagnosis,O
between,O
an,O
amiodarone,I-Entity
-,O
related,O
pulmonary,B-Entity
lesion,I-Entity
and,O
a,O
neoplasm,I-Entity
can,O
be,O
very,O
difficult,O
radiologically,O
",",O
and,O
suggests,O
that,O
membranous,B-Entity
glomerulonephritis,I-Entity
might,O
be,O
another,O
possible,O
complication,O
of,O
amiodarone,I-Entity
treatment,O
.,O
Risk,O
of,O
coronary,B-Entity
artery,I-Entity
disease,I-Entity
associated,O
with,O
initial,O
sulphonylurea,I-Entity
treatment,O
of,O
patients,O
with,O
type,B-Entity
2,I-Entity
diabetes,I-Entity
:,O
a,O
matched,O
case,O
-,O
control,O
study,O
.,O
This,O
study,O
sought,O
to,O
assess,O
the,O
risk,O
of,O
developing,O
coronary,B-Entity
artery,I-Entity
disease,I-Entity
(,O
CAD,I-Entity
),O
associated,O
with,O
initial,O
treatment,O
of,O
type,B-Entity
2,I-Entity
diabetes,I-Entity
with,O
different,O
sulphonylureas,I-Entity
.,O
METHODS,O
:,O
In,O
type,B-Entity
2,I-Entity
diabetic,I-Entity
patients,O
",",O
cases,O
who,O
developed,O
CAD,I-Entity
were,O
compared,O
retrospectively,O
with,O
controls,O
that,O
did,O
not,O
.,O
The,O
20-year,O
risk,O
of,O
CAD,I-Entity
at,O
diagnosis,O
of,O
diabetes,I-Entity
",",O
using,O
the,O
UKPDS,O
risk,O
engine,O
",",O
was,O
used,O
to,O
match,O
cases,O
with,O
controls,O
.,O
The,O
76,O
cases,O
of,O
CAD,I-Entity
were,O
compared,O
with,O
152,O
controls,O
.,O
The,O
hazard,O
of,O
developing,O
CAD,I-Entity
(,O
95%,O
CI,O
),O
associated,O
with,O
initial,O
treatment,O
increased,O
by,O
2.4-fold,O
(,O
1.3,O
-,O
4.3,O
",",O
P=0.004,O
),O
with,O
glibenclamide,I-Entity
;,O
2-fold,O
(,O
0.9,O
-,O
4.6,O
",",O
P=0.099,O
),O
with,O
glipizide,I-Entity
;,O
2.9-fold,O
(,O
1.6,O
-,O
5.1,O
",",O
P=0.000,O
),O
with,O
either,O
",",O
and,O
was,O
unchanged,O
with,O
metformin,I-Entity
.,O
The,O
hazard,O
decreased,O
0.3-fold,O
(,O
0.7,O
-,O
1.7,O
",",O
P=0.385,O
),O
with,O
glimepiride,I-Entity
",",O
0.4-fold,O
(,O
0.7,O
-,O
1.3,O
",",O
P=0.192,O
),O
with,O
gliclazide,I-Entity
",",O
and,O
0.4-fold,O
(,O
0.7,O
-,O
1.1,O
",",O
P=0.09,O
),O
with,O
either,O
.,O
CONCLUSIONS,O
:,O
Initiating,O
treatment,O
of,O
type,B-Entity
2,I-Entity
diabetes,I-Entity
with,O
glibenclamide,I-Entity
or,O
glipizide,I-Entity
is,O
associated,O
with,O
increased,O
risk,O
of,O
CAD,I-Entity
in,O
comparison,O
to,O
gliclazide,I-Entity
or,O
glimepiride,I-Entity
.,O
If,O
confirmed,O
",",O
this,O
may,O
be,O
important,O
because,O
most,O
Indian,O
patients,O
receive,O
the,O
cheaper,O
older,O
sulphonylureas,I-Entity
",",O
and,O
present,O
guidelines,O
do,O
not,O
distinguish,O
between,O
individual,O
agents,O
.,O
Reduced,O
progression,O
of,O
adriamycin,I-Entity
nephropathy,I-Entity
in,O
spontaneously,O
hypertensive,I-Entity
rats,O
treated,O
by,O
losartan,I-Entity
.,O
The,O
aim,O
of,O
the,O
study,O
was,O
to,O
investigate,O
the,O
antihypertensive,O
effects,O
of,O
angiotensin,B-Entity
II,I-Entity
type-1,O
receptor,O
blocker,O
",",O
losartan,I-Entity
",",O
and,O
its,O
potential,O
in,O
slowing,O
down,O
renal,B-Entity
disease,I-Entity
progression,O
in,O
spontaneously,O
hypertensive,I-Entity
rats,O
(,O
SHR,O
),O
with,O
adriamycin,I-Entity
(,O
ADR,I-Entity
),O
nephropathy,I-Entity
.,O
Groups,O
ADR(6,I-Entity
),O
",",O
ADR+LOS(6,I-Entity
),O
and,O
ADR(12,I-Entity
),O
",",O
and,O
ADR+LOS(12,I-Entity
),O
received,O
ADR,I-Entity
(,O
2,O
mg,O
/,O
kg,O
/,O
b.w,O
.,O
Group,O
ADR+LOS(6,I-Entity
),O
received,O
losartan,I-Entity
(,O
10,O
mg,O
/,O
kg,O
/,O
b.w./day,O
by,O
gavages,O
),O
for,O
6,O
weeks,O
and,O
group,O
ADR+LOS(12,I-Entity
),O
for,O
12,O
weeks,O
after,O
second,O
injection,O
of,O
ADR,I-Entity
.,O
Short,O
-,O
term,O
losartan,I-Entity
treatment,O
",",O
besides,O
antihypertensive,O
effect,O
",",O
improved,O
glomerular,O
filtration,O
rate,O
and,O
ameliorated,O
glomerulosclerosis,I-Entity
resulting,O
in,O
decreased,O
proteinuria,I-Entity
.,O
Prolonged,O
treatment,O
with,O
losartan,I-Entity
showed,O
further,O
reduction,O
of,O
glomerulosclerosis,I-Entity
associated,O
with,O
reduced,O
progression,O
of,O
tubular,O
atrophy,I-Entity
and,O
interstitial,B-Entity
fibrosis,I-Entity
",",O
thus,O
preventing,O
heavy,O
proteinuria,I-Entity
and,O
chronic,B-Entity
renal,I-Entity
failure,I-Entity
.,O
Losartan,I-Entity
reduced,O
uraemia,I-Entity
and,O
increased,O
urea,I-Entity
clearance,O
in,O
advanced,O
ADR,I-Entity
nephropathy,I-Entity
in,O
SHR,O
.,O
Histological,O
examination,O
showed,O
that,O
losartan,I-Entity
could,O
prevent,O
tubular,O
atrophy,I-Entity
",",O
interstitial,O
infiltration,O
and,O
fibrosis,I-Entity
in,O
ADR,I-Entity
nephropathy,I-Entity
.,O
CONCLUSION,O
:,O
Losartan,I-Entity
reduces,O
the,O
rate,O
of,O
progression,O
of,O
ADR,I-Entity
-,O
induced,O
focal,B-Entity
segmental,I-Entity
glomerulosclerosis,I-Entity
to,O
end,B-Entity
-,I-Entity
stage,I-Entity
renal,I-Entity
disease,I-Entity
in,O
SHR,O
.,O
The,O
risks,O
of,O
aprotinin,O
and,O
tranexamic,B-Entity
acid,I-Entity
in,O
cardiac,O
surgery,O
:,O
a,O
one,O
-,O
year,O
follow,O
-,O
up,O
of,O
1188,O
consecutive,O
patients,O
.,O
BACKGROUND,O
:,O
Our,O
aim,O
was,O
to,O
investigate,O
postoperative,O
complications,O
and,O
mortality,O
after,O
administration,O
of,O
aprotinin,O
compared,O
to,O
tranexamic,B-Entity
acid,I-Entity
in,O
an,O
unselected,O
",",O
consecutive,O
cohort,O
.,O
During,O
the,O
first,O
5,O
mo,O
",",O
596,O
patients,O
received,O
aprotinin,O
(,O
Group,O
A,O
),O
;,O
in,O
the,O
next,O
5,O
mo,O
",",O
592,O
patients,O
were,O
treated,O
with,O
tranexamic,B-Entity
acid,I-Entity
(,O
Group,O
T,O
),O
.,O
Postoperatively,O
",",O
a,O
significantly,O
higher,O
incidence,O
of,O
seizures,I-Entity
was,O
found,O
in,O
Group,O
T,O
(,O
4.6%,O
vs,O
1.2%,O
",",O
P,O
Persistent,O
atrial,O
fibrillation,O
(,O
7.9%,O
vs,O
2.3%,O
",",O
P,O
=,O
0.020,O
),O
and,O
renal,B-Entity
failure,I-Entity
(,O
9.7%,O
vs,O
1.7%,O
",",O
P,O
=,O
0.002,O
),O
were,O
also,O
more,O
common,O
in,O
Group,O
T,O
",",O
in,O
the,O
primary,O
valve,O
surgery,O
subgroup,O
.,O
On,O
the,O
contrary,O
",",O
among,O
primary,O
coronary,O
artery,O
bypass,O
surgery,O
patients,O
",",O
there,O
were,O
more,O
acute,O
myocardial,B-Entity
infarctions,I-Entity
and,O
renal,B-Entity
dysfunction,I-Entity
in,O
Group,O
A,O
(,O
5.8%,O
vs,O
2.0%,O
",",O
P,O
=,O
0.027,O
;,O
22.5%,O
vs,O
15.2%,O
",",O
P,O
=,O
0.036,O
",",O
respectively,O
),O
.,O
Administration,O
of,O
aprotinin,O
should,O
be,O
avoided,O
in,O
coronary,O
artery,O
bypass,O
graft,O
and,O
high,O
risk,O
patients,O
",",O
whereas,O
administration,O
of,O
tranexamic,B-Entity
acid,I-Entity
is,O
not,O
recommended,O
in,O
valve,O
surgery,O
.,O
The,O
biological,O
properties,O
of,O
the,O
optical,O
isomers,O
of,O
propranolol,I-Entity
and,O
their,O
effects,O
on,O
cardiac,B-Entity
arrhythmias,I-Entity
.,O
1,O
.,O
The,O
optical,O
isomers,O
of,O
propranolol,I-Entity
have,O
been,O
compared,O
for,O
their,O
beta,O
-,O
blocking,O
and,O
antiarrhythmic,O
activities.2,O
.,O
In,O
blocking,O
the,O
positive,O
inotropic,O
and,O
chronotropic,O
responses,O
to,O
isoprenaline,I-Entity
",",O
(,O
+,O
),O
-propranolol,I-Entity
had,O
less,O
than,O
one,O
hundredth,O
the,O
potency,O
of,O
(,O
-)-propranolol,I-Entity
.,O
At,O
dose,O
levels,O
of,O
(,O
+,O
),O
-propranolol,I-Entity
which,O
attenuated,O
the,O
responses,O
to,O
isoprenaline,I-Entity
",",O
there,O
was,O
a,O
significant,O
prolongation,O
of,O
the,O
PR,O
interval,O
of,O
the,O
electrocardiogram.3,O
.,O
The,O
metabolic,O
responses,O
to,O
isoprenaline,I-Entity
in,O
dogs,O
(,O
an,O
increase,O
in,O
circulating,O
glucose,I-Entity
",",O
lactate,I-Entity
and,O
free,O
fatty,B-Entity
acids,I-Entity
),O
were,O
all,O
blocked,O
by,O
(,O
-)-propranolol,I-Entity
.,O
-Propranolol,I-Entity
had,O
no,O
effect,O
on,O
fatty,B-Entity
acid,I-Entity
mobilization,O
but,O
significantly,O
reduced,O
the,O
increments,O
in,O
both,O
lactate,I-Entity
and,O
glucose.4,I-Entity
.,O
Both,O
isomers,O
of,O
propranolol,I-Entity
possessed,O
similar,O
depressant,O
potency,O
on,O
isolated,O
atrial,O
muscle,O
taken,O
from,O
guinea,O
-,O
pigs.5,O
.,O
The,O
isomers,O
of,O
propranolol,I-Entity
exhibited,O
similar,O
local,O
anaesthetic,O
potencies,O
on,O
an,O
isolated,O
frog,O
nerve,O
preparation,O
at,O
a,O
level,O
approximately,O
three,O
times,O
that,O
of,O
procaine,I-Entity
.,O
Both,O
isomers,O
of,O
propranolol,I-Entity
were,O
capable,O
of,O
preventing,O
adrenaline,I-Entity
-,O
induced,O
cardiac,B-Entity
arrhythmias,I-Entity
in,O
cats,O
anaesthetized,O
with,O
halothane,I-Entity
",",O
but,O
the,O
mean,O
dose,O
of,O
(,O
-)-propranolol,I-Entity
was,O
0.09+/-0.02,O
mg,O
/,O
kg,O
whereas,O
that,O
of,O
(,O
+,O
),O
-propranolol,I-Entity
was,O
4.2+/-1.2,O
mg,O
/,O
kg,O
.,O
-propranolol,I-Entity
there,O
was,O
a,O
significant,O
prolongation,O
of,O
the,O
PR,O
interval,O
of,O
the,O
electrocardiogram,O
.,O
Blockade,O
of,O
arrhythmias,I-Entity
with,O
both,O
isomers,O
was,O
surmountable,O
by,O
increasing,O
the,O
dose,O
of,O
adrenaline.7,I-Entity
.,O
Both,O
isomers,O
of,O
propranolol,I-Entity
were,O
also,O
